"fecha","nombre_provincia_indec","tipo_vehiculo","cantidad"
"2019-12-01",Mendoza,moto,534
"2020-01-01",Mendoza,moto,863
"2020-02-01",Mendoza,moto,674
"2020-03-01",Mendoza,moto,650
"2020-04-01",Mendoza,moto,180
"2020-05-01",Mendoza,moto,536
"2020-06-01",Mendoza,moto,703
"2020-07-01",Mendoza,moto,668
"2020-08-01",Mendoza,moto,715
"2020-09-01",Mendoza,moto,821
"2020-10-01",Mendoza,moto,847
"2020-11-01",Mendoza,moto,767
"2020-12-01",Mendoza,moto,655
"2021-01-01",Mendoza,moto,944
"2021-02-01",Mendoza,moto,791
"2021-03-01",Mendoza,moto,990
"2021-04-01",Mendoza,moto,824
"2021-05-01",Mendoza,moto,541
"2021-06-01",Mendoza,moto,801
"2021-07-01",Mendoza,moto,822
"2021-08-01",Mendoza,moto,1004
"2021-09-01",Mendoza,moto,1090
"2021-10-01",Mendoza,moto,992
"2021-11-01",Mendoza,moto,928
"2021-12-01",Mendoza,moto,909
"2022-01-01",Mendoza,moto,1096
"2022-02-01",Mendoza,moto,1031
"2022-03-01",Mendoza,moto,1307
"2022-04-01",Mendoza,moto,1195
"2022-05-01",Mendoza,moto,1289
"2022-06-01",Mendoza,moto,974
"2022-07-01",Mendoza,moto,901
"2022-08-01",Mendoza,moto,891
"2022-09-01",Mendoza,moto,879
"2022-10-01",Mendoza,moto,789
"2022-11-01",Mendoza,moto,1020
"2022-12-01",Mendoza,moto,844
"2023-01-01",Mendoza,moto,1195
"2023-02-01",Mendoza,moto,1072
"2023-03-01",Mendoza,moto,1607
"2023-04-01",Mendoza,moto,1205
"2023-05-01",Mendoza,moto,1155
"2023-06-01",Mendoza,moto,885
"2023-07-01",Mendoza,moto,923
"2023-08-01",Mendoza,moto,1243
"2023-09-01",Mendoza,moto,990
"2023-10-01",Mendoza,moto,1362
"2023-11-01",Mendoza,moto,1294
"2023-12-01",Mendoza,moto,1082
"2024-01-01",Mendoza,moto,1003
"2024-01-01",Mendoza,auto,1474
"2024-02-01",Mendoza,moto,1071
"2024-02-01",Mendoza,auto,1015
"2024-03-01",Mendoza,moto,993
"2024-03-01",Mendoza,auto,1140
"2024-04-01",Mendoza,moto,1311
"2024-04-01",Mendoza,auto,1328
"2024-05-01",Mendoza,auto,1495
"2024-05-01",Mendoza,moto,1288
"2024-06-01",Mendoza,moto,979
"2024-06-01",Mendoza,auto,1225
"2024-07-01",Mendoza,auto,1679
"2024-07-01",Mendoza,moto,1201
"2024-08-01",Mendoza,moto,1762
"2024-08-01",Mendoza,auto,1574
"2024-09-01",Mendoza,moto,1468
"2024-09-01",Mendoza,auto,1741
"2014-01-01",Misiones,auto,2105
"2014-02-01",Misiones,auto,1009
"2014-03-01",Misiones,auto,868
"2014-04-01",Misiones,auto,837
"2014-05-01",Misiones,auto,900
"2014-06-01",Misiones,auto,898
"2014-07-01",Misiones,auto,1131
"2014-08-01",Misiones,auto,1068
"2014-09-01",Misiones,auto,1097
"2014-10-01",Misiones,auto,965
"2014-11-01",Misiones,auto,721
"2014-12-01",Misiones,auto,443
"2015-01-01",Misiones,auto,1340
"2015-02-01",Misiones,auto,750
"2015-03-01",Misiones,auto,903
"2015-04-01",Misiones,auto,949
"2015-05-01",Misiones,auto,800
"2015-06-01",Misiones,auto,1113
"2015-07-01",Misiones,auto,1070
"2015-08-01",Misiones,auto,1083
"2015-09-01",Misiones,auto,1257
"2015-10-01",Misiones,auto,1163
"2015-11-01",Misiones,auto,894
"2015-12-01",Misiones,auto,486
"2016-01-01",Misiones,auto,1132
"2016-02-01",Misiones,auto,817
"2016-03-01",Misiones,auto,964
"2016-04-01",Misiones,auto,1039
"2016-05-01",Misiones,auto,971
"2016-06-01",Misiones,auto,993
"2016-07-01",Misiones,auto,1025
"2016-08-01",Misiones,auto,1275
"2016-09-01",Misiones,auto,1162
"2016-10-01",Misiones,auto,1007
"2016-11-01",Misiones,auto,864
"2016-12-01",Misiones,auto,541
"2017-01-01",Misiones,auto,1712
"2017-02-01",Misiones,auto,885
"2017-03-01",Misiones,auto,1243
"2017-04-01",Misiones,auto,1012
"2017-05-01",Misiones,auto,1337
"2017-06-01",Misiones,auto,1298
"2017-07-01",Misiones,auto,1359
"2017-08-01",Misiones,auto,1480
"2017-09-01",Misiones,auto,1436
"2017-10-01",Misiones,auto,1247
"2017-11-01",Misiones,auto,1103
"2017-12-01",Misiones,auto,643
"2018-01-01",Misiones,auto,2210
"2018-02-01",Misiones,auto,1047
"2018-03-01",Misiones,auto,1337
"2018-04-01",Misiones,auto,1185
"2018-05-01",Misiones,auto,1295
"2018-06-01",Misiones,auto,1016
"2018-07-01",Misiones,auto,1100
"2018-08-01",Misiones,auto,982
"2018-09-01",Misiones,auto,849
"2018-10-01",Misiones,auto,673
"2018-11-01",Misiones,auto,480
"2018-12-01",Misiones,auto,396
"2019-01-01",Misiones,auto,805
"2019-02-01",Misiones,auto,546
"2019-03-01",Misiones,auto,556
"2019-04-01",Misiones,auto,499
"2019-05-01",Misiones,auto,490
"2019-06-01",Misiones,auto,504
"2019-07-01",Misiones,auto,625
"2019-08-01",Misiones,auto,614
"2019-09-01",Misiones,auto,443
"2019-10-01",Misiones,auto,467
"2019-11-01",Misiones,auto,340
"2019-12-01",Misiones,auto,292
"2020-01-01",Misiones,auto,693
"2020-02-01",Misiones,auto,330
"2020-03-01",Misiones,auto,208
"2020-04-01",Misiones,auto,75
"2020-05-01",Misiones,auto,306
"2020-06-01",Misiones,auto,489
"2020-07-01",Misiones,auto,520
"2020-08-01",Misiones,auto,507
"2020-09-01",Misiones,auto,564
"2020-10-01",Misiones,auto,632
"2020-11-01",Misiones,auto,626
"2020-12-01",Misiones,auto,303
"2021-01-01",Misiones,auto,839
"2021-02-01",Misiones,auto,489
"2021-03-01",Misiones,auto,559
"2021-04-01",Misiones,auto,493
"2021-05-01",Misiones,auto,390
"2021-06-01",Misiones,auto,579
"2021-07-01",Misiones,auto,505
"2021-08-01",Misiones,auto,467
"2021-09-01",Misiones,auto,483
"2021-10-01",Misiones,auto,436
"2021-11-01",Misiones,auto,413
"2021-12-01",Misiones,auto,235
"2022-01-01",Misiones,auto,702
"2022-02-01",Misiones,auto,443
"2022-03-01",Misiones,auto,557
"2022-04-01",Misiones,auto,522
"2022-05-01",Misiones,auto,502
"2022-06-01",Misiones,auto,521
"2022-07-01",Misiones,auto,598
"2022-08-01",Misiones,auto,551
"2022-09-01",Misiones,auto,536
"2022-10-01",Misiones,auto,436
"2022-11-01",Misiones,auto,459
"2022-12-01",Misiones,auto,263
"2023-01-01",Misiones,auto,831
"2023-02-01",Misiones,auto,439
"2023-03-01",Misiones,auto,594
"2023-04-01",Misiones,auto,537
"2023-05-01",Misiones,auto,561
"2023-06-01",Misiones,auto,604
"2023-07-01",Misiones,auto,654
"2023-08-01",Misiones,auto,542
"2023-09-01",Misiones,auto,471
"2023-10-01",Misiones,auto,561
"2023-11-01",Misiones,auto,466
"2023-12-01",Misiones,auto,228
"2014-01-01",Misiones,moto,2648
"2014-02-01",Misiones,moto,1302
"2014-03-01",Misiones,moto,1125
"2014-04-01",Misiones,moto,1318
"2014-05-01",Misiones,moto,1444
"2014-06-01",Misiones,moto,1338
"2014-07-01",Misiones,moto,1626
"2014-08-01",Misiones,moto,1716
"2014-09-01",Misiones,moto,1816
"2014-10-01",Misiones,moto,1497
"2014-11-01",Misiones,moto,1007
"2014-12-01",Misiones,moto,1065
"2015-01-01",Misiones,moto,1439
"2015-02-01",Misiones,moto,1141
"2015-03-01",Misiones,moto,1644
"2015-04-01",Misiones,moto,1505
"2015-05-01",Misiones,moto,1411
"2015-06-01",Misiones,moto,1510
"2015-07-01",Misiones,moto,1381
"2015-08-01",Misiones,moto,1505
"2015-09-01",Misiones,moto,1615
"2015-10-01",Misiones,moto,1518
"2015-11-01",Misiones,moto,1335
"2015-12-01",Misiones,moto,1198
"2016-01-01",Misiones,moto,1132
"2016-02-01",Misiones,moto,963
"2016-03-01",Misiones,moto,1227
"2016-04-01",Misiones,moto,1306
"2016-05-01",Misiones,moto,1156
"2016-06-01",Misiones,moto,986
"2016-07-01",Misiones,moto,1217
"2016-08-01",Misiones,moto,1548
"2016-09-01",Misiones,moto,1106
"2016-10-01",Misiones,moto,1153
"2016-11-01",Misiones,moto,1208
"2016-12-01",Misiones,moto,1450
"2017-01-01",Misiones,moto,1768
"2017-02-01",Misiones,moto,1397
"2017-03-01",Misiones,moto,1945
"2017-04-01",Misiones,moto,1654
"2017-05-01",Misiones,moto,1499
"2017-06-01",Misiones,moto,1311
"2017-07-01",Misiones,moto,1716
"2017-08-01",Misiones,moto,2015
"2017-09-01",Misiones,moto,1974
"2017-10-01",Misiones,moto,2019
"2017-11-01",Misiones,moto,1938
"2017-12-01",Misiones,moto,1883
"2018-01-01",Misiones,moto,2143
"2018-02-01",Misiones,moto,1597
"2018-03-01",Misiones,moto,2077
"2018-04-01",Misiones,moto,2111
"2018-05-01",Misiones,moto,2196
"2018-06-01",Misiones,moto,1418
"2018-07-01",Misiones,moto,1304
"2018-08-01",Misiones,moto,1358
"2018-09-01",Misiones,moto,909
"2018-10-01",Misiones,moto,942
"2018-11-01",Misiones,moto,962
"2018-12-01",Misiones,moto,811
"2019-01-01",Misiones,moto,1279
"2019-02-01",Misiones,moto,964
"2019-03-01",Misiones,moto,880
"2019-04-01",Misiones,moto,929
"2019-05-01",Misiones,moto,686
"2019-06-01",Misiones,moto,684
"2019-07-01",Misiones,moto,912
"2019-08-01",Misiones,moto,656
"2019-09-01",Misiones,moto,407
"2019-10-01",Misiones,moto,466
"2019-11-01",Misiones,moto,357
"2019-12-01",Misiones,moto,426
"2020-01-01",Misiones,moto,626
"2020-02-01",Misiones,moto,546
"2020-03-01",Misiones,moto,564
"2020-04-01",Misiones,moto,150
"2020-05-01",Misiones,moto,475
"2020-06-01",Misiones,moto,681
"2020-07-01",Misiones,moto,934
"2020-08-01",Misiones,moto,993
"2020-09-01",Misiones,moto,1020
"2020-10-01",Misiones,moto,962
"2020-11-01",Misiones,moto,699
"2020-12-01",Misiones,moto,609
"2021-01-01",Misiones,moto,868
"2021-02-01",Misiones,moto,697
"2021-03-01",Misiones,moto,1116
"2021-04-01",Misiones,moto,1128
"2021-05-01",Misiones,moto,903
"2021-06-01",Misiones,moto,1399
"2021-07-01",Misiones,moto,1138
"2021-08-01",Misiones,moto,1381
"2021-09-01",Misiones,moto,1520
"2021-10-01",Misiones,moto,1242
"2021-11-01",Misiones,moto,1170
"2021-12-01",Misiones,moto,1037
"2022-01-01",Misiones,moto,1129
"2022-02-01",Misiones,moto,976
"2022-03-01",Misiones,moto,1342
"2022-04-01",Misiones,moto,1172
"2022-05-01",Misiones,moto,1181
"2022-06-01",Misiones,moto,997
"2022-07-01",Misiones,moto,1091
"2022-08-01",Misiones,moto,1019
"2022-09-01",Misiones,moto,983
"2022-10-01",Misiones,moto,840
"2022-11-01",Misiones,moto,851
"2022-12-01",Misiones,moto,744
"2023-01-01",Misiones,moto,1128
"2023-02-01",Misiones,moto,1162
"2023-03-01",Misiones,moto,1427
"2023-04-01",Misiones,moto,1220
"2023-05-01",Misiones,moto,1057
"2023-06-01",Misiones,moto,1002
"2023-07-01",Misiones,moto,1208
"2023-08-01",Misiones,moto,1301
"2023-09-01",Misiones,moto,810
"2023-10-01",Misiones,moto,1000
"2023-11-01",Misiones,moto,805
"2023-12-01",Misiones,moto,686
"2024-01-01",Misiones,moto,788
"2024-01-01",Misiones,auto,450
"2024-02-01",Misiones,moto,805
"2024-02-01",Misiones,auto,349
"2024-03-01",Misiones,moto,757
"2024-03-01",Misiones,auto,421
"2024-04-01",Misiones,moto,1251
"2024-04-01",Misiones,auto,461
"2024-05-01",Misiones,auto,409
"2024-05-01",Misiones,moto,1230
"2024-06-01",Misiones,moto,1023
"2024-06-01",Misiones,auto,405
"2024-07-01",Misiones,auto,509
"2024-07-01",Misiones,moto,1263
"2024-08-01",Misiones,moto,1521
"2024-08-01",Misiones,auto,556
"2024-09-01",Misiones,moto,1240
"2024-09-01",Misiones,auto,552
"2014-01-01",Neuquen,auto,2344
"2014-02-01",Neuquen,auto,1360
"2014-03-01",Neuquen,auto,1207
"2014-04-01",Neuquen,auto,1384
"2014-05-01",Neuquen,auto,1474
"2014-06-01",Neuquen,auto,1352
"2014-07-01",Neuquen,auto,1572
"2014-08-01",Neuquen,auto,1375
"2014-09-01",Neuquen,auto,1445
"2014-10-01",Neuquen,auto,1472
"2014-11-01",Neuquen,auto,1071
"2014-12-01",Neuquen,auto,847
"2015-01-01",Neuquen,auto,1816
"2015-02-01",Neuquen,auto,1199
"2015-03-01",Neuquen,auto,1617
"2015-04-01",Neuquen,auto,1449
"2015-05-01",Neuquen,auto,1313
"2015-06-01",Neuquen,auto,1649
"2015-07-01",Neuquen,auto,1677
"2015-08-01",Neuquen,auto,1693
"2015-09-01",Neuquen,auto,1937
"2015-10-01",Neuquen,auto,1672
"2015-11-01",Neuquen,auto,1174
"2015-12-01",Neuquen,auto,762
"2016-01-01",Neuquen,auto,1322
"2016-02-01",Neuquen,auto,1116
"2016-03-01",Neuquen,auto,1396
"2016-04-01",Neuquen,auto,1506
"2016-05-01",Neuquen,auto,1447
"2016-06-01",Neuquen,auto,1154
"2016-07-01",Neuquen,auto,1453
"2016-08-01",Neuquen,auto,1640
"2016-09-01",Neuquen,auto,1637
"2016-10-01",Neuquen,auto,1394
"2016-11-01",Neuquen,auto,1353
"2016-12-01",Neuquen,auto,938
"2017-01-01",Neuquen,auto,2122
"2017-02-01",Neuquen,auto,1395
"2017-03-01",Neuquen,auto,1721
"2017-04-01",Neuquen,auto,1519
"2017-05-01",Neuquen,auto,1854
"2017-06-01",Neuquen,auto,1843
"2017-07-01",Neuquen,auto,1862
"2017-08-01",Neuquen,auto,1990
"2017-09-01",Neuquen,auto,1874
"2017-10-01",Neuquen,auto,1802
"2017-11-01",Neuquen,auto,1646
"2017-12-01",Neuquen,auto,1097
"2018-01-01",Neuquen,auto,2691
"2018-02-01",Neuquen,auto,1702
"2018-03-01",Neuquen,auto,1945
"2018-04-01",Neuquen,auto,1862
"2018-05-01",Neuquen,auto,1958
"2018-06-01",Neuquen,auto,1560
"2018-07-01",Neuquen,auto,1676
"2018-08-01",Neuquen,auto,1753
"2018-09-01",Neuquen,auto,1495
"2018-10-01",Neuquen,auto,1385
"2018-11-01",Neuquen,auto,1301
"2018-12-01",Neuquen,auto,810
"2019-01-01",Neuquen,auto,1813
"2019-02-01",Neuquen,auto,1393
"2019-03-01",Neuquen,auto,1241
"2019-04-01",Neuquen,auto,1218
"2019-05-01",Neuquen,auto,1122
"2019-06-01",Neuquen,auto,1083
"2019-07-01",Neuquen,auto,1485
"2019-08-01",Neuquen,auto,1481
"2019-09-01",Neuquen,auto,1198
"2019-10-01",Neuquen,auto,1011
"2019-11-01",Neuquen,auto,757
"2019-12-01",Neuquen,auto,531
"2020-01-01",Neuquen,auto,1348
"2020-02-01",Neuquen,auto,873
"2020-03-01",Neuquen,auto,545
"2020-04-01",Neuquen,auto,126
"2020-05-01",Neuquen,auto,533
"2020-06-01",Neuquen,auto,937
"2020-07-01",Neuquen,auto,813
"2020-08-01",Neuquen,auto,691
"2020-09-01",Neuquen,auto,814
"2020-10-01",Neuquen,auto,810
"2020-11-01",Neuquen,auto,730
"2020-12-01",Neuquen,auto,384
"2021-01-01",Neuquen,auto,1209
"2021-02-01",Neuquen,auto,786
"2021-03-01",Neuquen,auto,853
"2021-04-01",Neuquen,auto,687
"2021-05-01",Neuquen,auto,509
"2021-06-01",Neuquen,auto,798
"2021-07-01",Neuquen,auto,767
"2021-08-01",Neuquen,auto,709
"2021-09-01",Neuquen,auto,646
"2021-10-01",Neuquen,auto,633
"2021-11-01",Neuquen,auto,623
"2021-12-01",Neuquen,auto,419
"2022-01-01",Neuquen,auto,939
"2022-02-01",Neuquen,auto,648
"2022-03-01",Neuquen,auto,838
"2022-04-01",Neuquen,auto,863
"2022-05-01",Neuquen,auto,828
"2022-06-01",Neuquen,auto,862
"2022-07-01",Neuquen,auto,878
"2022-08-01",Neuquen,auto,965
"2022-09-01",Neuquen,auto,974
"2022-10-01",Neuquen,auto,896
"2022-11-01",Neuquen,auto,893
"2022-12-01",Neuquen,auto,498
"2023-01-01",Neuquen,auto,1325
"2023-02-01",Neuquen,auto,840
"2023-03-01",Neuquen,auto,1025
"2023-04-01",Neuquen,auto,1002
"2023-05-01",Neuquen,auto,1024
"2023-06-01",Neuquen,auto,1182
"2023-07-01",Neuquen,auto,1219
"2023-08-01",Neuquen,auto,1148
"2023-09-01",Neuquen,auto,933
"2023-10-01",Neuquen,auto,1090
"2023-11-01",Neuquen,auto,933
"2023-12-01",Neuquen,auto,499
"2014-01-01",Neuquen,moto,976
"2014-02-01",Neuquen,moto,517
"2014-03-01",Neuquen,moto,507
"2014-04-01",Neuquen,moto,345
"2014-05-01",Neuquen,moto,406
"2014-06-01",Neuquen,moto,408
"2014-07-01",Neuquen,moto,496
"2014-08-01",Neuquen,moto,506
"2014-09-01",Neuquen,moto,676
"2014-10-01",Neuquen,moto,645
"2014-11-01",Neuquen,moto,515
"2014-12-01",Neuquen,moto,507
"2015-01-01",Neuquen,moto,676
"2015-02-01",Neuquen,moto,516
"2015-03-01",Neuquen,moto,681
"2015-04-01",Neuquen,moto,507
"2015-05-01",Neuquen,moto,434
"2015-06-01",Neuquen,moto,430
"2015-07-01",Neuquen,moto,523
"2015-08-01",Neuquen,moto,517
"2015-09-01",Neuquen,moto,654
"2015-10-01",Neuquen,moto,649
"2015-11-01",Neuquen,moto,717
"2015-12-01",Neuquen,moto,596
"2016-01-01",Neuquen,moto,575
"2016-02-01",Neuquen,moto,475
"2016-03-01",Neuquen,moto,530
"2016-04-01",Neuquen,moto,521
"2016-05-01",Neuquen,moto,425
"2016-06-01",Neuquen,moto,367
"2016-07-01",Neuquen,moto,446
"2016-08-01",Neuquen,moto,574
"2016-09-01",Neuquen,moto,767
"2016-10-01",Neuquen,moto,677
"2016-11-01",Neuquen,moto,671
"2016-12-01",Neuquen,moto,738
"2017-01-01",Neuquen,moto,852
"2017-02-01",Neuquen,moto,685
"2017-03-01",Neuquen,moto,800
"2017-04-01",Neuquen,moto,600
"2017-05-01",Neuquen,moto,611
"2017-06-01",Neuquen,moto,474
"2017-07-01",Neuquen,moto,499
"2017-08-01",Neuquen,moto,518
"2017-09-01",Neuquen,moto,592
"2017-10-01",Neuquen,moto,629
"2017-11-01",Neuquen,moto,619
"2017-12-01",Neuquen,moto,534
"2018-01-01",Neuquen,moto,755
"2018-02-01",Neuquen,moto,506
"2018-03-01",Neuquen,moto,632
"2018-04-01",Neuquen,moto,425
"2018-05-01",Neuquen,moto,496
"2018-06-01",Neuquen,moto,277
"2018-07-01",Neuquen,moto,315
"2018-08-01",Neuquen,moto,386
"2018-09-01",Neuquen,moto,386
"2018-10-01",Neuquen,moto,394
"2018-11-01",Neuquen,moto,388
"2018-12-01",Neuquen,moto,381
"2019-01-01",Neuquen,moto,520
"2019-02-01",Neuquen,moto,417
"2019-03-01",Neuquen,moto,403
"2019-04-01",Neuquen,moto,345
"2019-05-01",Neuquen,moto,282
"2019-06-01",Neuquen,moto,175
"2019-07-01",Neuquen,moto,283
"2019-08-01",Neuquen,moto,295
"2019-09-01",Neuquen,moto,196
"2019-10-01",Neuquen,moto,291
"2019-11-01",Neuquen,moto,234
"2019-12-01",Neuquen,moto,215
"2020-01-01",Neuquen,moto,324
"2020-02-01",Neuquen,moto,264
"2020-03-01",Neuquen,moto,212
"2020-04-01",Neuquen,moto,26
"2020-05-01",Neuquen,moto,112
"2020-06-01",Neuquen,moto,194
"2020-07-01",Neuquen,moto,159
"2020-08-01",Neuquen,moto,249
"2020-09-01",Neuquen,moto,266
"2020-10-01",Neuquen,moto,228
"2020-11-01",Neuquen,moto,227
"2020-12-01",Neuquen,moto,210
"2021-01-01",Neuquen,moto,293
"2021-02-01",Neuquen,moto,262
"2021-03-01",Neuquen,moto,296
"2021-04-01",Neuquen,moto,319
"2021-05-01",Neuquen,moto,208
"2021-06-01",Neuquen,moto,293
"2021-07-01",Neuquen,moto,306
"2021-08-01",Neuquen,moto,288
"2021-09-01",Neuquen,moto,343
"2021-10-01",Neuquen,moto,326
"2021-11-01",Neuquen,moto,343
"2021-12-01",Neuquen,moto,267
"2022-01-01",Neuquen,moto,287
"2022-02-01",Neuquen,moto,319
"2022-03-01",Neuquen,moto,438
"2022-04-01",Neuquen,moto,353
"2022-05-01",Neuquen,moto,337
"2022-06-01",Neuquen,moto,326
"2022-07-01",Neuquen,moto,365
"2022-08-01",Neuquen,moto,320
"2022-09-01",Neuquen,moto,334
"2022-10-01",Neuquen,moto,308
"2022-11-01",Neuquen,moto,317
"2022-12-01",Neuquen,moto,319
"2023-01-01",Neuquen,moto,494
"2023-02-01",Neuquen,moto,406
"2023-03-01",Neuquen,moto,556
"2023-04-01",Neuquen,moto,440
"2023-05-01",Neuquen,moto,442
"2023-06-01",Neuquen,moto,380
"2023-07-01",Neuquen,moto,367
"2023-08-01",Neuquen,moto,561
"2023-09-01",Neuquen,moto,412
"2023-10-01",Neuquen,moto,529
"2023-11-01",Neuquen,moto,488
"2023-12-01",Neuquen,moto,375
"2024-01-01",Neuquen,moto,372
"2024-01-01",Neuquen,auto,1003
"2024-02-01",Neuquen,moto,367
"2024-02-01",Neuquen,auto,791
"2024-03-01",Neuquen,moto,415
"2024-03-01",Neuquen,auto,824
"2024-04-01",Neuquen,moto,527
"2024-04-01",Neuquen,auto,1165
"2024-05-01",Neuquen,auto,1157
"2024-05-01",Neuquen,moto,585
"2024-06-01",Neuquen,moto,346
"2024-06-01",Neuquen,auto,1005
"2024-07-01",Neuquen,auto,1406
"2024-07-01",Neuquen,moto,622
"2024-08-01",Neuquen,moto,783
"2024-08-01",Neuquen,auto,1249
"2024-09-01",Neuquen,moto,791
"2024-09-01",Neuquen,auto,1558
"2014-01-01",Rio Negro,auto,1537
"2014-02-01",Rio Negro,auto,951
"2014-03-01",Rio Negro,auto,807
"2014-04-01",Rio Negro,auto,875
"2014-05-01",Rio Negro,auto,942
"2014-06-01",Rio Negro,auto,853
"2014-07-01",Rio Negro,auto,1035
"2014-08-01",Rio Negro,auto,975
"2014-09-01",Rio Negro,auto,903
"2014-10-01",Rio Negro,auto,868
"2014-11-01",Rio Negro,auto,677
"2014-12-01",Rio Negro,auto,532
"2015-01-01",Rio Negro,auto,1114
"2015-02-01",Rio Negro,auto,698
"2015-03-01",Rio Negro,auto,874
"2015-04-01",Rio Negro,auto,872
"2015-05-01",Rio Negro,auto,851
"2015-06-01",Rio Negro,auto,1053
"2015-07-01",Rio Negro,auto,1083
"2015-08-01",Rio Negro,auto,1022
"2015-09-01",Rio Negro,auto,1195
"2015-10-01",Rio Negro,auto,1091
"2015-11-01",Rio Negro,auto,911
"2015-12-01",Rio Negro,auto,511
"2016-01-01",Rio Negro,auto,881
"2016-02-01",Rio Negro,auto,829
"2016-03-01",Rio Negro,auto,922
"2016-04-01",Rio Negro,auto,1011
"2016-05-01",Rio Negro,auto,1009
"2016-06-01",Rio Negro,auto,892
"2016-07-01",Rio Negro,auto,1027
"2016-08-01",Rio Negro,auto,1156
"2016-09-01",Rio Negro,auto,1158
"2016-10-01",Rio Negro,auto,1068
"2016-11-01",Rio Negro,auto,1019
"2016-12-01",Rio Negro,auto,582
"2017-01-01",Rio Negro,auto,1618
"2017-02-01",Rio Negro,auto,979
"2017-03-01",Rio Negro,auto,1344
"2017-04-01",Rio Negro,auto,1122
"2017-05-01",Rio Negro,auto,1336
"2017-06-01",Rio Negro,auto,1322
"2017-07-01",Rio Negro,auto,1327
"2017-08-01",Rio Negro,auto,1388
"2017-09-01",Rio Negro,auto,1304
"2017-10-01",Rio Negro,auto,1302
"2017-11-01",Rio Negro,auto,1235
"2017-12-01",Rio Negro,auto,770
"2018-01-01",Rio Negro,auto,2060
"2018-02-01",Rio Negro,auto,1200
"2018-03-01",Rio Negro,auto,1503
"2018-04-01",Rio Negro,auto,1352
"2018-05-01",Rio Negro,auto,1465
"2018-06-01",Rio Negro,auto,1179
"2018-07-01",Rio Negro,auto,1013
"2018-08-01",Rio Negro,auto,1097
"2018-09-01",Rio Negro,auto,882
"2018-10-01",Rio Negro,auto,828
"2018-11-01",Rio Negro,auto,689
"2018-12-01",Rio Negro,auto,495
"2019-01-01",Rio Negro,auto,1058
"2019-02-01",Rio Negro,auto,703
"2019-03-01",Rio Negro,auto,682
"2019-04-01",Rio Negro,auto,694
"2019-05-01",Rio Negro,auto,622
"2019-06-01",Rio Negro,auto,674
"2019-07-01",Rio Negro,auto,797
"2019-08-01",Rio Negro,auto,735
"2019-09-01",Rio Negro,auto,608
"2019-10-01",Rio Negro,auto,522
"2019-11-01",Rio Negro,auto,359
"2019-12-01",Rio Negro,auto,343
"2020-01-01",Rio Negro,auto,761
"2020-02-01",Rio Negro,auto,504
"2020-03-01",Rio Negro,auto,292
"2020-04-01",Rio Negro,auto,62
"2020-05-01",Rio Negro,auto,296
"2020-06-01",Rio Negro,auto,532
"2020-07-01",Rio Negro,auto,464
"2020-08-01",Rio Negro,auto,418
"2020-09-01",Rio Negro,auto,517
"2020-10-01",Rio Negro,auto,592
"2020-11-01",Rio Negro,auto,542
"2020-12-01",Rio Negro,auto,290
"2021-01-01",Rio Negro,auto,736
"2021-02-01",Rio Negro,auto,430
"2021-03-01",Rio Negro,auto,553
"2021-04-01",Rio Negro,auto,427
"2021-05-01",Rio Negro,auto,308
"2021-06-01",Rio Negro,auto,521
"2021-07-01",Rio Negro,auto,463
"2021-08-01",Rio Negro,auto,425
"2021-09-01",Rio Negro,auto,424
"2021-10-01",Rio Negro,auto,357
"2021-11-01",Rio Negro,auto,357
"2021-12-01",Rio Negro,auto,272
"2022-01-01",Rio Negro,auto,549
"2022-02-01",Rio Negro,auto,387
"2022-03-01",Rio Negro,auto,482
"2022-04-01",Rio Negro,auto,403
"2022-05-01",Rio Negro,auto,447
"2022-06-01",Rio Negro,auto,479
"2022-07-01",Rio Negro,auto,474
"2022-08-01",Rio Negro,auto,531
"2022-09-01",Rio Negro,auto,470
"2022-10-01",Rio Negro,auto,408
"2022-11-01",Rio Negro,auto,449
"2022-12-01",Rio Negro,auto,340
"2023-01-01",Rio Negro,auto,682
"2023-02-01",Rio Negro,auto,403
"2023-03-01",Rio Negro,auto,596
"2023-04-01",Rio Negro,auto,495
"2023-05-01",Rio Negro,auto,504
"2023-06-01",Rio Negro,auto,540
"2023-07-01",Rio Negro,auto,600
"2023-08-01",Rio Negro,auto,611
"2023-09-01",Rio Negro,auto,482
"2023-10-01",Rio Negro,auto,608
"2023-11-01",Rio Negro,auto,535
"2023-12-01",Rio Negro,auto,353
"2014-01-01",Rio Negro,moto,1071
"2014-02-01",Rio Negro,moto,644
"2014-03-01",Rio Negro,moto,582
"2014-04-01",Rio Negro,moto,484
"2014-05-01",Rio Negro,moto,402
"2014-06-01",Rio Negro,moto,387
"2014-07-01",Rio Negro,moto,427
"2014-08-01",Rio Negro,moto,461
"2014-09-01",Rio Negro,moto,625
"2014-10-01",Rio Negro,moto,589
"2014-11-01",Rio Negro,moto,458
"2014-12-01",Rio Negro,moto,519
"2015-01-01",Rio Negro,moto,679
"2015-02-01",Rio Negro,moto,576
"2015-03-01",Rio Negro,moto,707
"2015-04-01",Rio Negro,moto,667
"2015-05-01",Rio Negro,moto,504
"2015-06-01",Rio Negro,moto,535
"2015-07-01",Rio Negro,moto,595
"2015-08-01",Rio Negro,moto,586
"2015-09-01",Rio Negro,moto,653
"2015-10-01",Rio Negro,moto,598
"2015-11-01",Rio Negro,moto,688
